buscoID	query_chr	position	assigned_chr	status
1263at7088	SUPER_2	37514523.5	SUPER_13	self
1264at7088	SUPER_14	15190398.5	SUPER_16	self
1273at7088	SUPER_7	8411334.5	SUPER_3	self
1275at7088	SUPER_1	11423486.5	SUPER_10	self
1278at7088	SUPER_3	18537521.0	SUPER_1	self
1281at7088	SUPER_Z	37108574.5	SUPER_2	self
1283at7088	SUPER_16	20313919.5	SUPER_11	self
1291at7088	SUPER_11	691423.0	SUPER_9	self
1295at7088	SUPER_11	25904656.0	SUPER_9	self
1298at7088	SUPER_5	11588521.5	SUPER_6	self
1299at7088	SUPER_14	13443649.0	SUPER_16	self
1300at7088	SUPER_19	12412708.0	SUPER_18	self
1304at7088	SUPER_7	9287151.0	SUPER_3	self
1306at7088	SUPER_1	7564947.0	SUPER_10	self
1307at7088	SUPER_13	21738221.5	SUPER_15	self
1313at7088	SUPER_13	9779412.5	SUPER_15	self
1314at7088	SUPER_13	1948324.5	SUPER_15	self
1317at7088	SUPER_2	27551567.5	SUPER_23	SUPER_23
1318at7088	SUPER_26	10611144.5	SUPER_28	self
1319at7088	SUPER_Z	27806262.5	SUPER_Z	SUPER_Z
1320at7088	SUPER_1	8448902.5	SUPER_10	self
1324at7088	SUPER_11	18789855.5	SUPER_9	self
1325at7088	SUPER_6	9402325.5	SUPER_4	self
1326at7088	SUPER_Z	54407419.0	SUPER_2	self
1330at7088	SUPER_18	10139802.0	SUPER_19	self
1335at7088	SUPER_10	12235458.0	SUPER_21	self
1336at7088	SUPER_7	14818681.0	SUPER_3	self
1338at7088	SUPER_9	23048704.0	SUPER_8	self
1343at7088	SUPER_16	2348468.0	SUPER_11	self
1346at7088	SUPER_Z	18648567.5	SUPER_Z	SUPER_Z
1347at7088	SUPER_11	9014486.0	SUPER_9	self
1348at7088	SUPER_Z	46037061.5	SUPER_2	self
1350at7088	SUPER_18	19073369.0	SUPER_19	self
1351at7088	SUPER_21	10504488.0	SUPER_25	self
1353at7088	SUPER_3	14745739.0	SUPER_1	self
1355at7088	SUPER_Z	25181787.5	SUPER_Z	SUPER_Z
1356at7088	SUPER_18	11796647.0	SUPER_19	self
1358at7088	SUPER_Z	45308235.5	SUPER_2	self
1360at7088	SUPER_20	15821473.0	SUPER_22	self
1362at7088	SUPER_3	8636851.5	SUPER_1	self
1366at7088	SUPER_1	28730778.5	SUPER_20	SUPER_20
1368at7088	SUPER_11	21494325.5	SUPER_9	self
1369at7088	SUPER_2	25528408.5	SUPER_13	self
1372at7088	SUPER_4	8263235.5	SUPER_5	self
1377at7088	SUPER_6	15442633.5	SUPER_4	self
1380at7088	SUPER_16	12586949.0	SUPER_11	self
1382at7088	SUPER_18	13096507.5	SUPER_19	self
1388at7088	SUPER_16	6773306.5	SUPER_11	self
1390at7088	SUPER_27	11396656.0	SUPER_27	self
1391at7088	SUPER_1	13928093.5	SUPER_10	self
1392at7088	SUPER_18	12239475.5	SUPER_19	self
1395at7088	SUPER_5	20290761.0	SUPER_6	self
1396at7088	SUPER_1	13661798.5	SUPER_10	self
1397at7088	SUPER_8	26033149.0	SUPER_14	self
1398at7088	SUPER_5	15807342.0	SUPER_6	self
1401at7088	SUPER_13	17443061.5	SUPER_15	self
1403at7088	SUPER_3	8386176.0	SUPER_1	self
1407at7088	SUPER_2	32376641.5	SUPER_13	self
1411at7088	SUPER_27	6500562.0	SUPER_2	SUPER_2
1413at7088	SUPER_Z	38896797.0	SUPER_2	self
1417at7088	SUPER_7	16287797.0	SUPER_3	self
1418at7088	SUPER_5	4366742.0	SUPER_6	self
1419at7088	SUPER_23	8846855.5	SUPER_30	self
1421at7088	SUPER_3	14464520.0	SUPER_1	self
1422at7088	SUPER_7	15294091.5	SUPER_3	self
1431at7088	SUPER_4	12971435.5	SUPER_5	self
1432at7088	SUPER_3	15218418.0	SUPER_1	self
1436at7088	SUPER_19	8033332.0	SUPER_18	self
1437at7088	SUPER_7	8699934.0	SUPER_3	self
1440at7088	SUPER_17	12092642.5	SUPER_17	self
1441at7088	SUPER_11	18493453.0	SUPER_9	self
1442at7088	SUPER_1	28498183.5	SUPER_20	SUPER_20
1443at7088	SUPER_9	11364717.5	SUPER_8	self
1444at7088	SUPER_8	2443414.0	SUPER_14	self
1446at7088	SUPER_18	20602784.5	SUPER_19	self
1449at7088	SUPER_6	5847832.5	SUPER_4	self
1451at7088	SUPER_7	7496053.5	SUPER_3	self
1453at7088	SUPER_12	23853904.5	SUPER_12	self
1459at7088	SUPER_22	15407887.5	SUPER_26	self
1461at7088	SUPER_1	33213255.5	SUPER_20	SUPER_20
1463at7088	SUPER_18	20396138.5	SUPER_19	self
1465at7088	SUPER_9	19762948.0	SUPER_8	self
1468at7088	SUPER_23	15058551.0	SUPER_30	self
1469at7088	SUPER_2	32533816.0	SUPER_13	self
1472at7088	SUPER_8	11071201.5	SUPER_14	self
1473at7088	SUPER_1	4897222.0	SUPER_10	self
1477at7088	SUPER_9	4223369.5	SUPER_8	self
1479at7088	SUPER_12	25989432.0	SUPER_12	self
1488at7088	SUPER_1	6538347.0	SUPER_10	self
1489at7088	SUPER_13	8260607.0	SUPER_15	self
1490at7088	SUPER_3	15371340.5	SUPER_1	self
1496at7088	SUPER_25	1855544.0	SUPER_24	self
1500at7088	SUPER_14	16243903.0	SUPER_16	self
1501at7088	SUPER_7	17856156.5	SUPER_3	self
1503at7088	SUPER_9	9100533.0	SUPER_8	self
1505at7088	SUPER_15	9481772.5	SUPER_7	self
1506at7088	SUPER_17	5922630.0	SUPER_17	self
1507at7088	SUPER_12	13103374.5	SUPER_12	self
1508at7088	SUPER_17	17598456.5	SUPER_17	self
1509at7088	SUPER_26	1055802.0	SUPER_28	self
1510at7088	SUPER_6	19210408.0	SUPER_4	self
1511at7088	SUPER_9	9014681.0	SUPER_8	self
1514at7088	SUPER_7	6475583.5	SUPER_3	self
1515at7088	SUPER_7	16795164.0	SUPER_3	self
1519at7088	SUPER_2	29111677.5	SUPER_13	self
1523at7088	SUPER_7	2277093.0	SUPER_3	self
1525at7088	SUPER_9	15444266.5	SUPER_8	self
1530at7088	SUPER_6	3707724.0	SUPER_4	self
1531at7088	SUPER_1	17299097.5	SUPER_10	self
1532at7088	SUPER_Z	21431304.0	SUPER_Z	SUPER_Z
1543at7088	SUPER_3	18964071.5	SUPER_1	self
1544at7088	SUPER_1	7482725.0	SUPER_10	self
1545at7088	SUPER_27	4660645.0	SUPER_27	self
1547at7088	SUPER_4	1297059.5	SUPER_5	self
1549at7088	SUPER_10	17742797.5	SUPER_21	self
1550at7088	SUPER_7	24873330.5	SUPER_3	self
1551at7088	SUPER_16	10683726.5	SUPER_11	self
1553at7088	SUPER_25	9521515.0	SUPER_24	self
1555at7088	SUPER_Z	44538084.5	SUPER_2	self
1557at7088	SUPER_18	19619991.0	SUPER_19	self
1558at7088	SUPER_11	14065863.0	SUPER_9	self
1562at7088	SUPER_11	12736085.5	SUPER_9	self
1563at7088	SUPER_9	18734055.0	SUPER_8	self
1564at7088	SUPER_1	30843893.0	SUPER_20	SUPER_20
1565at7088	SUPER_11	10675755.0	SUPER_9	self
1566at7088	SUPER_2	6966360.5	SUPER_23	SUPER_23
1567at7088	SUPER_19	17990493.5	SUPER_18	self
1568at7088	SUPER_18	9845101.0	SUPER_19	self
1571at7088	SUPER_3	17563530.5	SUPER_1	self
1574at7088	SUPER_9	20200565.0	SUPER_8	self
1575at7088	SUPER_14	16221429.5	SUPER_16	self
1576at7088	SUPER_Z	43376340.0	SUPER_2	self
1577at7088	SUPER_2	5362779.5	SUPER_23	SUPER_23
1583at7088	SUPER_1	21224683.0	SUPER_10	self
1586at7088	SUPER_4	9552150.0	SUPER_5	self
1587at7088	SUPER_5	26149125.0	SUPER_6	self
1589at7088	SUPER_22	15700862.0	SUPER_26	self
1590at7088	SUPER_6	5362842.5	SUPER_4	self
1591at7088	SUPER_19	7684090.5	SUPER_18	self
1592at7088	SUPER_12	17899822.0	SUPER_12	self
1594at7088	SUPER_17	17662987.5	SUPER_17	self
1595at7088	SUPER_9	3825689.0	SUPER_8	self
1596at7088	SUPER_16	7228183.5	SUPER_11	self
1598at7088	SUPER_3	19725900.5	SUPER_1	self
1600at7088	SUPER_18	16629339.5	SUPER_19	self
1601at7088	SUPER_11	8837017.5	SUPER_9	self
1605at7088	SUPER_9	23004009.5	SUPER_8	self
1606at7088	SUPER_8	7621197.0	SUPER_14	self
1607at7088	SUPER_1	4516068.0	SUPER_10	self
1608at7088	SUPER_19	8224027.5	SUPER_18	self
1609at7088	SUPER_1	9832400.5	SUPER_10	self
1612at7088	SUPER_15	18380898.5	SUPER_7	self
1613at7088	SUPER_16	21451754.0	SUPER_11	self
1614at7088	SUPER_6	20340000.5	SUPER_4	self
1619at7088	SUPER_17	10269305.5	SUPER_17	self
1623at7088	SUPER_19	7643735.5	SUPER_18	self
1625at7088	SUPER_7	1280551.5	SUPER_3	self
1626at7088	SUPER_24	4437674.0	SUPER_29	self
1627at7088	SUPER_16	9138813.0	SUPER_11	self
1628at7088	SUPER_27	9673610.0	SUPER_27	self
1635at7088	SUPER_14	24183469.5	SUPER_16	self
1636at7088	SUPER_9	7016129.5	SUPER_8	self
1637at7088	SUPER_4	5321887.0	SUPER_5	self
1638at7088	SUPER_2	29092393.5	SUPER_13	self
1641at7088	SUPER_17	9496332.0	SUPER_17	self
1642at7088	SUPER_13	9102649.0	SUPER_15	self
1644at7088	SUPER_Z	57034858.0	SUPER_2	self
1645at7088	SUPER_15	13100035.0	SUPER_7	self
1647at7088	SUPER_3	11335481.0	SUPER_1	self
1648at7088	SUPER_7	7857645.5	SUPER_3	self
1650at7088	SUPER_10	3328478.0	SUPER_21	self
1652at7088	SUPER_7	18599705.5	SUPER_3	self
1657at7088	SUPER_27	6840702.5	SUPER_27	self
1660at7088	SUPER_16	16890200.5	SUPER_11	self
1661at7088	SUPER_7	20286191.5	SUPER_3	self
1662at7088	SUPER_Z	6642155.0	SUPER_Z	SUPER_Z
1665at7088	SUPER_7	11547226.0	SUPER_3	self
1667at7088	SUPER_7	20249905.5	SUPER_3	self
1670at7088	SUPER_Z	39062764.5	SUPER_2	self
1678at7088	SUPER_18	17152289.5	SUPER_19	self
1679at7088	SUPER_13	20755598.5	SUPER_15	self
1681at7088	SUPER_13	11848365.5	SUPER_15	self
1682at7088	SUPER_3	5576119.5	SUPER_1	self
1683at7088	SUPER_4	24214057.5	SUPER_5	self
1684at7088	SUPER_20	10114974.5	SUPER_22	self
1685at7088	SUPER_21	14523030.0	SUPER_25	self
1686at7088	SUPER_17	8002310.5	SUPER_17	self
1687at7088	SUPER_16	19115116.5	SUPER_11	self
1693at7088	SUPER_8	9173678.0	SUPER_14	self
1695at7088	SUPER_8	20236198.5	SUPER_14	self
1696at7088	SUPER_16	7865620.0	SUPER_11	self
1699at7088	SUPER_21	5715682.0	SUPER_25	self
1700at7088	SUPER_7	12788891.0	SUPER_3	self
1701at7088	SUPER_16	670669.5	SUPER_11	self
1705at7088	SUPER_15	9582637.0	SUPER_7	self
1707at7088	SUPER_4	13289293.5	SUPER_5	self
1709at7088	SUPER_Z	9801526.5	SUPER_Z	SUPER_Z
1711at7088	SUPER_10	25173546.5	SUPER_21	self
1718at7088	SUPER_3	24414123.0	SUPER_1	self
1723at7088	SUPER_16	15753683.0	SUPER_11	self
1724at7088	SUPER_3	13691971.5	SUPER_1	self
1725at7088	SUPER_21	9731303.0	SUPER_25	self
1728at7088	SUPER_3	3281722.5	SUPER_1	self
1729at7088	SUPER_8	21581122.0	SUPER_14	self
1731at7088	SUPER_20	5944508.0	SUPER_22	self
1734at7088	SUPER_Z	37678919.0	SUPER_2	self
1735at7088	SUPER_10	2653675.0	SUPER_21	self
1738at7088	SUPER_18	7865039.5	SUPER_19	self
1742at7088	SUPER_7	10348726.0	SUPER_3	self
1744at7088	SUPER_14	15329568.5	SUPER_16	self
1745at7088	SUPER_2	38360541.0	SUPER_13	self
1746at7088	SUPER_25	6858695.0	SUPER_24	self
1750at7088	SUPER_9	24612313.5	SUPER_8	self
1752at7088	SUPER_11	12941609.0	SUPER_9	self
1753at7088	SUPER_6	22372290.5	SUPER_4	self
1755at7088	SUPER_15	9671943.0	SUPER_7	self
1758at7088	SUPER_10	23336081.0	SUPER_21	self
1760at7088	SUPER_22	4226315.0	SUPER_26	self
1761at7088	SUPER_14	11670138.0	SUPER_16	self
1764at7088	SUPER_5	22297908.5	SUPER_6	self
1768at7088	SUPER_13	19064659.5	SUPER_15	self
1770at7088	SUPER_16	9419316.5	SUPER_11	self
1772at7088	SUPER_Z	38622374.5	SUPER_2	self
1775at7088	SUPER_3	20406713.0	SUPER_1	self
1783at7088	SUPER_7	13722780.0	SUPER_3	self
1785at7088	SUPER_Z	52428048.5	SUPER_2	self
1787at7088	SUPER_3	15043507.5	SUPER_1	self
1789at7088	SUPER_Z	17251855.0	SUPER_Z	SUPER_Z
1793at7088	SUPER_Z	23713076.5	SUPER_Z	SUPER_Z
1800at7088	SUPER_18	15176063.0	SUPER_19	self
1801at7088	SUPER_6	26046100.5	SUPER_4	self
1806at7088	SUPER_1	13715973.0	SUPER_10	self
1809at7088	SUPER_11	21463076.5	SUPER_9	self
1810at7088	SUPER_11	7137156.0	SUPER_9	self
1811at7088	SUPER_9	1941951.5	SUPER_8	self
1812at7088	SUPER_14	11814862.5	SUPER_16	self
1819at7088	SUPER_14	15055330.5	SUPER_16	self
1822at7088	SUPER_15	304491.5	SUPER_7	self
1826at7088	SUPER_16	13643278.0	SUPER_11	self
1827at7088	SUPER_11	16885054.0	SUPER_9	self
1828at7088	SUPER_2	24028117.5	SUPER_13	self
1829at7088	SUPER_6	22522571.0	SUPER_4	self
1835at7088	SUPER_21	2379561.0	SUPER_25	self
1836at7088	SUPER_12	1992428.0	SUPER_12	self
1837at7088	SUPER_18	16607612.0	SUPER_19	self
1841at7088	SUPER_4	20269014.5	SUPER_5	self
1845at7088	SUPER_10	6733077.5	SUPER_21	self
1846at7088	SUPER_14	25723619.5	SUPER_16	self
1847at7088	SUPER_2	31032992.0	SUPER_13	self
1851at7088	SUPER_23	14781233.5	SUPER_30	self
1857at7088	SUPER_23	7831671.0	SUPER_30	self
1862at7088	SUPER_19	12707421.0	SUPER_18	self
1865at7088	SUPER_20	15855129.5	SUPER_22	self
1868at7088	SUPER_Z	49552444.5	SUPER_2	self
1869at7088	SUPER_12	11725641.0	SUPER_12	self
1871at7088	SUPER_Z	45649550.0	SUPER_2	self
1872at7088	SUPER_15	5352412.5	SUPER_7	self
1873at7088	SUPER_9	11644460.5	SUPER_8	self
1874at7088	SUPER_7	11931789.5	SUPER_3	self
1881at7088	SUPER_Z	57584155.0	SUPER_2	self
1882at7088	SUPER_3	6935829.5	SUPER_1	self
1884at7088	SUPER_21	3164731.5	SUPER_25	self
1885at7088	SUPER_Z	46763464.0	SUPER_2	self
1889at7088	SUPER_Z	40714950.5	SUPER_2	self
1890at7088	SUPER_19	18347712.5	SUPER_18	self
1893at7088	SUPER_9	13508606.0	SUPER_8	self
1900at7088	SUPER_21	8169405.5	SUPER_25	self
1901at7088	SUPER_20	10336488.5	SUPER_22	self
1902at7088	SUPER_15	17120031.5	SUPER_7	self
1907at7088	SUPER_10	13919696.0	SUPER_21	self
1910at7088	SUPER_22	3916390.5	SUPER_26	self
1911at7088	SUPER_16	4261316.0	SUPER_11	self
1913at7088	SUPER_14	10084283.5	SUPER_16	self
1918at7088	SUPER_13	2274082.5	SUPER_15	self
1922at7088	SUPER_3	17418567.5	SUPER_1	self
1924at7088	SUPER_10	3291123.0	SUPER_21	self
1927at7088	SUPER_7	21015215.0	SUPER_3	self
1928at7088	SUPER_18	16907215.5	SUPER_19	self
1929at7088	SUPER_11	12991158.5	SUPER_9	self
1931at7088	SUPER_15	15742368.0	SUPER_7	self
1932at7088	SUPER_15	16827674.5	SUPER_7	self
1934at7088	SUPER_6	22455295.0	SUPER_4	self
1935at7088	SUPER_18	12212969.5	SUPER_19	self
1936at7088	SUPER_9	1479856.5	SUPER_8	self
1938at7088	SUPER_Z	41163527.5	SUPER_2	self
1939at7088	SUPER_17	16128128.0	SUPER_17	self
1940at7088	SUPER_Z	40857041.0	SUPER_2	self
1941at7088	SUPER_3	17910766.0	SUPER_1	self
1942at7088	SUPER_18	20964953.0	SUPER_19	self
1943at7088	SUPER_25	8514964.5	SUPER_24	self
1945at7088	SUPER_Z	41976825.5	SUPER_2	self
1946at7088	SUPER_7	21060020.5	SUPER_3	self
1947at7088	SUPER_22	12749072.0	SUPER_26	self
1950at7088	SUPER_Z	51516323.5	SUPER_2	self
1951at7088	SUPER_1	26191707.5	SUPER_20	SUPER_20
1952at7088	SUPER_4	15139498.0	SUPER_5	self
1953at7088	SUPER_1	7498872.5	SUPER_10	self
1955at7088	SUPER_14	15169258.0	SUPER_16	self
1956at7088	SUPER_8	10300381.0	SUPER_14	self
1958at7088	SUPER_13	10325536.5	SUPER_15	self
1959at7088	SUPER_17	10048353.5	SUPER_17	self
1960at7088	SUPER_5	3294166.0	SUPER_6	self
1962at7088	SUPER_26	7852367.0	SUPER_28	self
1968at7088	SUPER_9	12958746.0	SUPER_8	self
1970at7088	SUPER_18	19516752.5	SUPER_19	self
1974at7088	SUPER_2	25725024.5	SUPER_13	self
1982at7088	SUPER_16	18287464.5	SUPER_11	self
1984at7088	SUPER_6	17954453.5	SUPER_4	self
1985at7088	SUPER_15	921585.0	SUPER_7	self
1987at7088	SUPER_2	27850259.5	SUPER_13	self
1990at7088	SUPER_15	14745292.5	SUPER_7	self
1992at7088	SUPER_25	5621545.5	SUPER_24	self
1993at7088	SUPER_18	634009.0	SUPER_19	self
1994at7088	SUPER_27	10539456.0	SUPER_27	self
1999at7088	SUPER_8	22160353.5	SUPER_14	self
2001at7088	SUPER_17	9611124.0	SUPER_17	self
2003at7088	SUPER_Z	27871747.5	SUPER_Z	SUPER_Z
2015at7088	SUPER_7	7230234.5	SUPER_3	self
2019at7088	SUPER_Z	7346117.0	SUPER_Z	SUPER_Z
2021at7088	SUPER_Z	20308249.5	SUPER_Z	SUPER_Z
2023at7088	SUPER_3	8587165.0	SUPER_1	self
2026at7088	SUPER_22	10922444.5	SUPER_26	self
2028at7088	SUPER_Z	27483311.5	SUPER_Z	SUPER_Z
2029at7088	SUPER_13	9765141.0	SUPER_15	self
2030at7088	SUPER_11	20661256.5	SUPER_9	self
2031at7088	SUPER_1	14814471.5	SUPER_10	self
2032at7088	SUPER_21	1862494.0	SUPER_25	self
2034at7088	SUPER_24	2906681.0	SUPER_29	self
2035at7088	SUPER_6	16955179.5	SUPER_4	self
2036at7088	SUPER_22	4530701.5	SUPER_26	self
2037at7088	SUPER_15	5277399.5	SUPER_7	self
2038at7088	SUPER_1	42067066.5	SUPER_20	SUPER_20
2041at7088	SUPER_6	9969675.0	SUPER_4	self
2051at7088	SUPER_1	4454946.0	SUPER_10	self
2052at7088	SUPER_6	13324807.0	SUPER_4	self
2054at7088	SUPER_17	15999495.0	SUPER_17	self
2055at7088	SUPER_20	13809242.5	SUPER_22	self
2056at7088	SUPER_25	3731430.5	SUPER_24	self
2060at7088	SUPER_11	2564951.0	SUPER_9	self
2067at7088	SUPER_6	19879445.0	SUPER_4	self
2068at7088	SUPER_3	24419293.5	SUPER_1	self
2072at7088	SUPER_2	718616.0	SUPER_23	SUPER_23
2073at7088	SUPER_4	23839345.5	SUPER_5	self
2078at7088	SUPER_2	22633127.0	SUPER_13	self
2079at7088	SUPER_Z	47727231.0	SUPER_2	self
2081at7088	SUPER_19	15609946.0	SUPER_18	self
2084at7088	SUPER_13	8475286.5	SUPER_15	self
2086at7088	SUPER_9	24828051.0	SUPER_8	self
2087at7088	SUPER_16	19074112.5	SUPER_11	self
2090at7088	SUPER_15	3218937.0	SUPER_7	self
2097at7088	SUPER_13	6388067.5	SUPER_15	self
2099at7088	SUPER_14	12760869.5	SUPER_16	self
2101at7088	SUPER_8	10238323.5	SUPER_14	self
2103at7088	SUPER_26	7928374.5	SUPER_28	self
2109at7088	SUPER_18	8319273.0	SUPER_19	self
2110at7088	SUPER_Z	17112026.5	SUPER_Z	SUPER_Z
2118at7088	SUPER_17	16656387.0	SUPER_17	self
2121at7088	SUPER_12	2218432.0	SUPER_12	self
2122at7088	SUPER_5	14416031.5	SUPER_6	self
2124at7088	SUPER_3	10495030.5	SUPER_1	self
2130at7088	SUPER_23	11370053.5	SUPER_30	self
2131at7088	SUPER_25	2109250.5	SUPER_24	self
2133at7088	SUPER_Z	41215843.5	SUPER_2	self
2136at7088	SUPER_Z	38256635.0	SUPER_2	self
2137at7088	SUPER_8	19876117.0	SUPER_2	SUPER_2
2138at7088	SUPER_7	6067540.5	SUPER_3	self
2139at7088	SUPER_14	7573708.0	SUPER_16	self
2141at7088	SUPER_2	27201389.0	SUPER_23	SUPER_23
2143at7088	SUPER_1	20108520.5	SUPER_10	self
2145at7088	SUPER_4	16306930.5	SUPER_5	self
2149at7088	SUPER_7	14884387.5	SUPER_3	self
2150at7088	SUPER_11	17113310.5	SUPER_9	self
2154at7088	SUPER_1	40729299.0	SUPER_20	SUPER_20
2156at7088	SUPER_5	13450475.0	SUPER_6	self
2158at7088	SUPER_3	14482577.0	SUPER_1	self
2160at7088	SUPER_6	8085502.5	SUPER_4	self
2163at7088	SUPER_12	14044470.5	SUPER_12	self
2164at7088	SUPER_7	9141168.0	SUPER_3	self
2166at7088	SUPER_25	7492865.0	SUPER_24	self
2169at7088	SUPER_11	12910569.0	SUPER_9	self
2173at7088	SUPER_Z	23861663.0	SUPER_Z	SUPER_Z
2174at7088	SUPER_13	2688300.0	SUPER_15	self
2177at7088	SUPER_5	15773178.0	SUPER_6	self
2178at7088	SUPER_1	7806748.0	SUPER_10	self
2181at7088	SUPER_26	1548199.0	SUPER_28	self
2182at7088	SUPER_16	8709295.0	SUPER_11	self
2183at7088	SUPER_15	10808935.5	SUPER_7	self
2185at7088	SUPER_15	1793438.5	SUPER_7	self
2188at7088	SUPER_3	7897018.5	SUPER_1	self
2190at7088	SUPER_19	8495116.0	SUPER_18	self
2191at7088	SUPER_9	16736775.0	SUPER_8	self
2194at7088	SUPER_7	11641934.0	SUPER_3	self
2201at7088	SUPER_Z	4534127.5	SUPER_Z	SUPER_Z
2208at7088	SUPER_19	18214358.0	SUPER_18	self
2211at7088	SUPER_1	37763084.5	SUPER_20	SUPER_20
2215at7088	SUPER_2	11299192.5	SUPER_23	SUPER_23
2220at7088	SUPER_13	14784238.5	SUPER_15	self
2222at7088	SUPER_Z	15619146.0	SUPER_22	SUPER_22
2223at7088	SUPER_27	4849073.0	SUPER_27	self
2225at7088	SUPER_23	6965391.0	SUPER_30	self
2227at7088	SUPER_2	2008878.0	SUPER_23	SUPER_23
2230at7088	SUPER_9	5035376.0	SUPER_8	self
2233at7088	SUPER_9	17789840.0	SUPER_8	self
2234at7088	SUPER_Z	24270915.0	SUPER_Z	SUPER_Z
2236at7088	SUPER_7	16708070.0	SUPER_3	self
2240at7088	SUPER_14	2041486.0	SUPER_16	self
2242at7088	SUPER_12	16312757.5	SUPER_12	self
2243at7088	SUPER_17	14794721.5	SUPER_17	self
2248at7088	SUPER_1	35476049.5	SUPER_20	SUPER_20
2250at7088	SUPER_4	13271092.0	SUPER_5	self
2251at7088	SUPER_18	12337152.0	SUPER_19	self
2255at7088	SUPER_14	12677566.5	SUPER_16	self
2258at7088	SUPER_Z	22766876.5	SUPER_Z	SUPER_Z
2259at7088	SUPER_3	6653083.5	SUPER_1	self
2261at7088	SUPER_12	521315.5	SUPER_12	self
2269at7088	SUPER_Z	54777422.0	SUPER_2	self
2271at7088	SUPER_9	13422781.5	SUPER_8	self
2272at7088	SUPER_9	15406605.5	SUPER_8	self
2273at7088	SUPER_Z	15314559.0	SUPER_Z	SUPER_Z
2276at7088	SUPER_4	5443236.5	SUPER_5	self
2278at7088	SUPER_9	15906944.0	SUPER_8	self
2279at7088	SUPER_1	32634976.5	SUPER_20	SUPER_20
2285at7088	SUPER_7	17050035.0	SUPER_3	self
2287at7088	SUPER_Z	53227016.5	SUPER_2	self
2289at7088	SUPER_5	21311152.5	SUPER_6	self
2290at7088	SUPER_16	19254941.5	SUPER_11	self
2294at7088	SUPER_Z	22690228.0	SUPER_Z	SUPER_Z
2295at7088	SUPER_16	6834341.5	SUPER_11	self
2301at7088	SUPER_4	11863080.0	SUPER_5	self
2304at7088	SUPER_3	2957301.0	SUPER_1	self
2313at7088	SUPER_16	17968249.5	SUPER_11	self
2318at7088	SUPER_14	7051688.5	SUPER_16	self
2321at7088	SUPER_Z	15584893.5	SUPER_Z	SUPER_Z
2322at7088	SUPER_8	21216973.5	SUPER_14	self
2324at7088	SUPER_6	9092880.0	SUPER_4	self
2325at7088	SUPER_11	1586248.0	SUPER_9	self
2327at7088	SUPER_1	21621345.5	SUPER_10	self
2329at7088	SUPER_14	16712595.5	SUPER_16	self
2331at7088	SUPER_Z	10703909.0	SUPER_Z	SUPER_Z
2332at7088	SUPER_9	11231155.0	SUPER_8	self
2334at7088	SUPER_6	14919632.0	SUPER_4	self
2335at7088	SUPER_15	15418673.5	SUPER_7	self
2338at7088	SUPER_9	4886048.0	SUPER_8	self
2339at7088	SUPER_24	2667823.0	SUPER_29	self
2340at7088	SUPER_14	11595079.0	SUPER_16	self
2350at7088	SUPER_8	7790863.0	SUPER_14	self
2351at7088	SUPER_3	24202417.5	SUPER_1	self
2353at7088	SUPER_27	7715964.0	SUPER_27	self
2357at7088	SUPER_27	9319061.5	SUPER_27	self
2359at7088	SUPER_7	16658038.0	SUPER_3	self
2362at7088	SUPER_Z	6011185.5	SUPER_Z	SUPER_Z
2363at7088	SUPER_3	8397124.0	SUPER_1	self
2366at7088	SUPER_7	8856057.5	SUPER_3	self
2367at7088	SUPER_3	8929820.0	SUPER_1	self
2370at7088	SUPER_19	9997172.5	SUPER_18	self
2371at7088	SUPER_13	3137087.0	SUPER_15	self
2372at7088	SUPER_15	19071088.0	SUPER_7	self
2378at7088	SUPER_3	5376386.5	SUPER_1	self
2379at7088	SUPER_22	14591629.0	SUPER_26	self
2384at7088	SUPER_5	4498110.0	SUPER_6	self
2385at7088	SUPER_21	5791241.0	SUPER_25	self
2386at7088	SUPER_7	8981383.5	SUPER_3	self
2394at7088	SUPER_2	37651463.5	SUPER_13	self
2398at7088	SUPER_17	12858912.5	SUPER_17	self
2403at7088	SUPER_16	21170663.0	SUPER_11	self
2408at7088	SUPER_11	2239583.0	SUPER_9	self
2409at7088	SUPER_4	27016977.5	SUPER_5	self
2410at7088	SUPER_6	19996074.0	SUPER_4	self
2411at7088	SUPER_7	6865525.5	SUPER_3	self
2414at7088	SUPER_18	11697438.0	SUPER_19	self
2415at7088	SUPER_1	13011889.0	SUPER_10	self
2418at7088	SUPER_11	4252935.0	SUPER_9	self
2420at7088	SUPER_20	8118053.5	SUPER_22	self
2421at7088	SUPER_17	10007364.0	SUPER_17	self
2424at7088	SUPER_Z	47688103.5	SUPER_2	self
2428at7088	SUPER_Z	15764394.0	SUPER_Z	SUPER_Z
2432at7088	SUPER_9	15475190.5	SUPER_8	self
2434at7088	SUPER_9	17136584.0	SUPER_8	self
2435at7088	SUPER_1	36314790.5	SUPER_20	SUPER_20
2440at7088	SUPER_9	12934103.0	SUPER_8	self
2442at7088	SUPER_Z	4446186.0	SUPER_Z	SUPER_Z
2447at7088	SUPER_5	4073060.0	SUPER_6	self
2448at7088	SUPER_Z	19377457.5	SUPER_Z	SUPER_Z
2449at7088	SUPER_7	8416613.5	SUPER_3	self
2451at7088	SUPER_1	32517100.5	SUPER_20	SUPER_20
2452at7088	SUPER_18	13249034.5	SUPER_19	self
2453at7088	SUPER_22	11865921.5	SUPER_26	self
